CAMPAIGN_ID,CAMPAIGN_TYPE,DAY, COST , IMPRESSIONS , CLICKS 
SO_Boulder_CNA,Indeed,9/16/22, $43.52 , 29 , 1 
SO_Boulder_CNA,Indeed,9/17/22, $117.84 , 34 , 7 
SO_Boulder_CNA,Indeed,9/18/22, $68.73 , 34 , 4 
SO_Boulder_CNA,Indeed,9/21/22, $139.25 , 6 , 7 
SO_Boulder_CNA,Indeed,9/23/22, $81.95 , 3 , 3 
SO_Boulder_CNA,Indeed,9/24/22, $98.79 , 8 , 6 
SO_Boulder_CNA,Indeed,9/25/22, $48.33 , 6 , 1 
SO_Boulder_CNA,Indeed,9/28/22, $81.77 , 4 , 7 
SO_Boulder_CNA,Indeed,9/30/22, $79.17 , 2 , 6 
SO_Boulder_CNA,Indeed,10/1/22, $70.80 ,, 6 
SO_Boulder_CNA,Indeed,10/4/22, $93.88 , 4 , 4 
SO_Celina_LVN,Indeed,9/2/22, $11.59 , 62 , 1 
SO_Celina_LVN,Indeed,9/5/22, $46.34 , 7 , 1 
SO_Celina_LVN,Indeed,9/6/22, $6.81 , 9 , 1 
SO_Celina_LVN,Indeed,9/7/22, $119.37 , 11 , 6 
SO_Chambersburg_RN,Indeed,9/3/22, $3.60 , 21 , 3 
SO_Chambersburg_RN,Indeed,9/5/22, $30.38 , 39 , 6 
SO_Chambersburg_RN,Indeed,9/6/22, $19.15 , 39 , 6 
SO_Chambersburg_RN,Indeed,9/7/22, $98.82 , 56 , 8 
SO_Chattanooga_LVN,Indeed,9/12/22, $32.88 ,, 6 
SO_Chattanooga_LVN,Indeed,9/14/22, $31.58 , 6 , 4 
SO_Chattanooga_LVN,Indeed,9/15/22, $101.32 , 7 , 10 
SO_Chattanooga_LVN,Indeed,9/16/22, $77.60 , 12 , 3 
SO_Chattanooga_LVN,Indeed,9/19/22, $43.35 , 3 , 4 
SO_Chattanooga_LVN,Indeed,9/22/22, $85.86 , 18 , 10 
SO_Chattanooga_LVN,Indeed,9/23/22, $91.55 , 15 , 4 
SO_Chattanooga_LVN,Indeed,9/24/22, $24.77 , 1 , 7 
SO_Chattanooga_LVN,Indeed,9/27/22, $22.29 , 19 , 7 
SO_Chattanooga_LVN,Indeed,9/29/22, $27.00 , 55 , 7 
SO_Chattanooga_LVN,Indeed,10/1/22, $35.68 , 80 , 7 
SO_Chattanooga_LVN,Indeed,10/2/22, $4.83 , 87 , 4 
SO_Chattanooga_LVN,Indeed,10/5/22, $64.26 , 12 , 7 
SO_Chattanooga_LVN,Indeed,10/7/22, $3.95 ,, 1 
SO_Chicago_LVN,Indeed,9/1/22, $25.46 , 182 , 11 
SO_Chicago_LVN,Indeed,9/2/22, $43.54 , 145 , 11 
SO_Chicago_LVN,Indeed,9/5/22, $87.68 , 79 , 10 
SO_Chicago_LVN,Indeed,9/7/22, $67.40 , 67 , 11 
SO_Chicago_LVN,Indeed,9/8/22, $38.07 , 40 , 4 
SO_Chicago_LVN,Indeed,9/9/22, $46.28 , 9 , 3 
SO_Chicago_LVN,Indeed,9/14/22, $59.14 , 7 , 10 
SO_Chicago_LVN,Indeed,9/16/22, $41.55 , 17 , 4 
SO_Chicago_LVN,Indeed,9/17/22, $79.52 , 18 , 8 
SO_Chicago_LVN,Indeed,9/18/22, $40.98 , 4 , 4 
SO_Chicago_LVN,Indeed,9/21/22, $58.10 , 9 , 11 
SO_Chicago_LVN,Indeed,9/23/22, $13.42 , 10 , 1 
SO_Chicago_LVN,Indeed,9/24/22, $48.66 , 7 , 7 
SO_Chicago_LVN,Indeed,9/25/22, $52.02 , 20 , 20 
SO_Chicago_LVN,Indeed,9/28/22, $17.61 , 8 , 14 
SO_Chicago_LVN,Indeed,9/30/22, $0.71 , 20 , 3 
SO_Chicago_LVN,Indeed,10/1/22, $11.04 , 12 , 4 
SO_Chicago_LVN,Indeed,10/2/22, $11.43 , 29 , 6 
SO_Chicago_LVN,Indeed,10/5/22, $55.68 , 3 , 13 
SO_Chicago_LVN,Indeed,10/7/22, $132.93 , 15 , 8 
SO_Chicago_LVN,Indeed,10/8/22, $167.55 , 20 , 11 
SO_Chicago_LVN,Indeed,10/9/22, $69.96 , 25 , 10 
SO_Chicago_LVN,Indeed,10/12/22, $180.21 , 228 , 11 
SO_Chicago_LVN,Indeed,10/14/22, $257.73 , 273 , 20 
SO_Chicago_LVN,Indeed,10/15/22, $119.21 , 178 , 10 
SO_Chicago_LVN,Indeed,10/16/22, $218.34 , 183 , 13 
SO_Chicago_LVN,Indeed,10/19/22, $376.64 , 306 , 21 
SO_Chicago_LVN,Indeed,10/21/22, $127.52 , 253 , 15 
SO_Chicago_LVN,Indeed,10/22/22, $128.58 , 188 , 11 
SO_Chicago_LVN,Indeed,10/23/22, $40.02 , 135 , 4 
SO_Chicago_LVN,Indeed,10/26/22, $8.49 , 47 , 1 
SO_Chicago_RN,Indeed,9/2/22, $39.05 , 139 , 20 
SO_Chicago_RN,Indeed,9/3/22, $24.18 , 69 , 11 
SO_Chicago_RN,Indeed,9/4/22, $20.61 , 64 , 6 
SO_Chicago_RN,Indeed,9/7/22, $45.41 , 87 , 20 
SO_Chicago_RN,Indeed,9/9/22, $20.24 , 40 , 8 
SO_Chicago_RN,Indeed,9/12/22, $139.58 , 55 , 25 
SO_Chicago_RN,Indeed,9/13/22, $108.26 , 72 , 31 
SO_Chicago_RN,Indeed,9/16/22, $76.24 , 22 , 15 
SO_Chicago_RN,Indeed,9/18/22, $44.71 , 11 , 13 
SO_Chicago_RN,Indeed,9/19/22, $42.89 , 50 , 17 
SO_Chicago_RN,Indeed,9/20/22, $105.96 , 65 , 24 
SO_Chicago_RN,Indeed,9/23/22, $90.05 , 25 , 10 
SO_Chicago_RN,Indeed,9/25/22, $46.88 , 13 , 15 
SO_Chicago_RN,Indeed,9/26/22, $48.02 , 63 , 43 
SO_Chicago_RN,Indeed,9/27/22, $16.53 , 28 , 11 
SO_Chicago_RN,Indeed,9/30/22, $16.88 , 47 , 8 
SO_Chicago_RN,Indeed,10/2/22, $48.33 , 48 , 20 
SO_Chicago_RN,Indeed,10/3/22, $63.40 , 68 , 20 
SO_Chicago_RN,Indeed,10/4/22, $30.51 , 54 , 13 
SO_Chicago_RN,Indeed,10/7/22, $384.81 , 102 , 38 
SO_Chicago_RN,Indeed,10/9/22, $252.86 , 99 , 25 
SO_Chicago_RN,Indeed,10/10/22, $407.28 , 133 , 39 
SO_Chicago_RN,Indeed,10/11/22, $761.18 , 219 , 63 
SO_Chicago_RN,Indeed,10/14/22, $577.86 , 405 , 42 
SO_Chicago_RN,Indeed,10/16/22, $282.12 , 336 , 36 
SO_Chicago_RN,Indeed,10/17/22, $357.79 , 600 , 36 
SO_Chicago_RN,Indeed,10/18/22, $446.25 , 851 , 46 
SO_Chicago_RN,Indeed,10/21/22, $352.43 , 549 , 32 
SO_Chicago_RN,Indeed,10/23/22, $77.88 , 319 , 20 
SO_Chicago_RN,Indeed,10/24/22, $418.86 , 479 , 35 
SO_Chicago_RN,Indeed,10/25/22, $375.36 , 552 , 27 
SO_Cincinnati_RN,Indeed,9/2/22, $254.28 , 406 , 14 
SO_Cincinnati_RN,Indeed,9/4/22, $163.85 , 70 , 13 
SO_Cincinnati_RN,Indeed,9/5/22, $162.41 , 122 , 15 
SO_Cincinnati_RN,Indeed,9/6/22, $277.83 , 161 , 24 
SO_Columbia-MO_CNA,Indeed,11/3/22, $16.19 , 24 , 7 
SO_Columbia-MO_CNA,Indeed,11/5/22, $10.67 , 40 , 3 
SO_Columbia-MO_CNA,Indeed,11/6/22, $103.99 , 30 , 10 
SO_Columbia-MO_CNA,Indeed,11/7/22, $225.05 , 62 , 17 
SO_Columbia-MO_LVN,Indeed,9/1/22, $141.78 , 61 , 6 
SO_Columbia-MO_LVN,Indeed,9/3/22, $36.82 , 18 , 1 
SO_Columbia-MO_LVN,Indeed,9/4/22, $32.82 , 14 , 3 
SO_Columbia-MO_LVN,Indeed,9/6/22, $23.46 , 8 , 4 
SO_Columbus_MedTech,Indeed,9/12/22, $52.08 , 3 , 14 
SO_Columbus_MedTech,Indeed,9/14/22, $47.50 , 4 , 7 
SO_Columbus_MedTech,Indeed,9/15/22, $112.59 , 8 , 14 
SO_Columbus_MedTech,Indeed,9/16/22, $114.49 , 2 , 11 
SO_Columbus_MedTech,Indeed,9/19/22, $111.91 , 11 , 21 
SO_Columbus_MedTech,Indeed,9/21/22, $114.35 , 7 , 20 
SO_Columbus_MedTech,Indeed,9/22/22, $95.77 , 3 , 13 
SO_Columbus_MedTech,Indeed,9/23/22, $86.13 , 2 , 18 
SO_Columbus_MedTech,Indeed,9/26/22, $89.38 , 13 , 38 
SO_Columbus_MedTech,Indeed,9/28/22, $71.18 , 3 , 25 
SO_Columbus_MedTech,Indeed,9/29/22, $48.53 , 4 , 13 
SO_Columbus_MedTech,Indeed,9/30/22, $35.42 , 9 , 8 
SO_Columbus_MedTech,Indeed,10/3/22, $79.97 , 3 , 11 
SO_Columbus_MedTech,Indeed,10/5/22, $154.14 , 7 , 29 
SO_Columbus_MedTech,Indeed,10/6/22, $56.21 , 9 , 11 
SO_Columbus_MedTech,Indeed,10/7/22, $1.56 , 7 , 1 
SO_Corvallis_CNA,Indeed,9/3/22, $71.41 , 12 , 7 
SO_Corvallis_CNA,Indeed,9/5/22, $36.23 , 13 , 3 
SO_Corvallis_CNA,Indeed,9/6/22, $88.02 , 9 , 4 
SO_Corvallis_CNA,Indeed,9/7/22, $5.94 , 8 , 1 
SO_Corvallis_CNA,Indeed,9/15/22, $23.03 , 1 , 3 
SO_Corvallis_CNA,Indeed,9/17/22, $25.65 , 3 , 4 
SO_Corvallis_CNA,Indeed,9/19/22, $50.82 ,, 4 
SO_Corvallis_CNA,Indeed,9/20/22, $46.75 , 3 , 1 
SO_Corvallis_CNA,Indeed,9/23/22, $43.07 ,, 1 
SO_Corvallis_CNA,Indeed,9/26/22, $223.82 , 12 , 14 
SO_Corvallis_CNA,Indeed,9/27/22, $104.12 , 23 , 4 
SO_Corvallis_CNA,Indeed,9/28/22, $5.27 , 9 , 1 
SO_Corvallis_CNA,Indeed,10/1/22, $70.17 , 28 , 7 
SO_Corvallis_CNA,Indeed,10/3/22, $48.41 , 1 , 3 
SO_Corvallis_CNA,Indeed,10/4/22, $41.48 , 3 , 3 
SO_Corvallis_CNA,Indeed,10/5/22, $99.52 ,, 6 
SO_Corvallis_CNA,Indeed,10/8/22, $25.01 , 11 , 3 
SO_Corvallis_CNA,Indeed,10/10/22, $79.20 , 13 , 7 
SO_Corvallis_CNA,Indeed,10/11/22, $24.56 , 8 , 1 
SO_Corvallis_CNA,Indeed,10/12/22, $53.71 , 23 , 7 
SO_Corvallis_CNA,Indeed,10/15/22, $77.67 , 20 , 4 
SO_Corvallis_LVN,Indeed,9/1/22, $24.36 , 44 , 6 
SO_Corvallis_LVN,Indeed,9/2/22, $52.67 , 39 , 4 
SO_Corvallis_LVN,Indeed,9/3/22, $5.43 , 9 , 1 
SO_Corvallis_LVN,Indeed,9/14/22, $42.71 , 1 , 1 
SO_Corvallis_LVN,Indeed,9/17/22, $41.01 , 1 , 1 
SO_Corvallis_LVN,Indeed,9/18/22, $4.90 ,, 1 
SO_Corvallis_LVN,Indeed,9/20/22, $45.39 ,, 3 
SO_Corvallis_LVN,Indeed,9/25/22, $22.38 , 6 , 3 
SO_Corvallis_LVN,Indeed,9/27/22, $37.55 , 1 , 4 
SO_Corvallis_LVN,Indeed,9/28/22, $8.13 , 3 , 1 
SO_Corvallis_LVN,Indeed,9/30/22, $3.96 , 28 , 1 
SO_Corvallis_LVN,Indeed,10/3/22, $26.29 , 2 , 1 
SO_Corvallis_MedTech,Indeed,9/1/22, $169.88 , 197 , 18 
SO_Corvallis_MedTech,Indeed,9/2/22, $145.56 , 114 , 14 
SO_Corvallis_MedTech,Indeed,9/3/22, $41.39 , 77 , 6 
SO_Corvallis_MedTech,Indeed,9/6/22, $4.19 , 70 , 1 
SO_Corvallis_MedTech,Indeed,9/8/22, $4.27 , 7 , 1 
SO_Corvallis_RN,Indeed,9/1/22, $31.13 , 95 , 6 
SO_Corvallis_RN,Indeed,9/2/22, $6.77 , 32 , 1 
SO_Corvallis_RN,Indeed,9/5/22, $8.28 , 23 , 3 
SO_Corvallis_RN,Indeed,9/7/22, $4.56 , 13 , 3 
SO_Corvallis_RN,Indeed,9/8/22, $120.66 , 54 , 6 
SO_Corvallis_RN,Indeed,9/9/22, $9.05 , 41 , 1 
SO_Corvallis_RN,Indeed,9/15/22, $9.62 , 2 , 3 
SO_Corvallis_RN,Indeed,9/18/22, $16.74 , 1 , 3 
SO_Corvallis_RN,Indeed,9/19/22, $3.39 , 14 , 1 
SO_Corvallis_RN,Indeed,9/20/22, $4.06 , 15 , 1 
SO_Corvallis_RN,Indeed,9/26/22, $244.95 , 42 , 18 
SO_Corvallis_RN,Indeed,9/28/22, $24.58 , 36 , 7 
SO_Corvallis_RN,Indeed,9/29/22, $127.76 , 263 , 10 
SO_Corvallis_RN,Indeed,9/30/22, $47.67 , 29 , 7 
SO_Corvallis_RN,Indeed,10/4/22, $2.86 , 3 , 1 
SO_Corvallis_RN,Indeed,10/6/22, $2.37 , 2 , 1 
SO_Defiance_LVN,Indeed,9/1/22, $49.17 , 18 , 1 
SO_Defiance_LVN,Indeed,9/2/22, $5.16 , 12 , 1 
SO_Defiance_LVN,Indeed,9/5/22, $45.06 , 14 , 1 
SO_Denver_LVN,Indeed,9/1/22, $127.18 , 174 , 10 
SO_Denver_LVN,Indeed,9/2/22, $177.05 , 202 , 11 
SO_Denver_LVN,Indeed,9/3/22, $75.49 , 29 , 6 
SO_Denver_LVN,Indeed,9/6/22, $61.95 , 47 , 8 
SO_Denver_LVN,Indeed,9/8/22, $9.63 , 2 , 1 
SO_Denver_LVN,Indeed,10/1/22, $38.96 ,, 1 
SO_Denver_LVN,Indeed,10/2/22, $88.29 , 4 , 6 
SO_Denver_LVN,Indeed,10/6/22, $1.23 , 12 , 1 
SO_Duluth_CNA,Indeed,9/2/22, $136.98 , 44 , 6 
SO_Duluth_CNA,Indeed,9/3/22, $66.15 , 13 , 6 
SO_Duluth_CNA,Indeed,9/5/22, $206.55 , 25 , 11 
SO_Duluth_CNA,Indeed,9/8/22, $47.79 , 8 , 1 
SO_Duluth_CNA,Indeed,9/14/22, $89.94 ,, 7 
SO_Duluth_CNA,Indeed,9/16/22, $145.11 , 2 , 6 
SO_Duluth_CNA,Indeed,9/17/22, $33.54 , 3 , 1 
SO_Duluth_CNA,Indeed,9/20/22, $59.70 , 2 , 4 
SO_Duluth_CNA,Indeed,9/22/22, $83.51 , 2 , 4 
SO_Duluth_CNA,Indeed,9/23/22, $1.37 , 1 , 1 
SO_Duluth_CNA,Indeed,9/24/22, $54.69 , 3 , 4 
SO_Duluth_CNA,Indeed,9/27/22, $90.00 , 48 , 6 
SO_Duluth_CNA,Indeed,9/29/22, $39.48 , 39 , 3 
SO_Duluth_CNA,Indeed,10/2/22, $103.11 , 31 , 7 
SO_Duluth_CNA,Indeed,10/3/22, $58.34 , 6 , 6 
SO_Duluth_CNA,Indeed,10/9/22, $44.61 , 2 , 3 
SO_Duluth_CNA,Indeed,10/13/22, $25.65 , 23 , 3 
SO_Duluth_CNA,Indeed,10/14/22, $47.84 , 24 , 1 
SO_Duluth_CNA,Indeed,10/15/22, $3.74 , 7 , 1 
SO_Duluth_LVN,Indeed,9/2/22, $8.25 , 42 , 3 
SO_Duluth_RN,Indeed,9/8/22, $142.33 , 26 , 13 
SO_Duluth_RN,Indeed,9/9/22, $35.06 , 6 , 6 
SO_Duluth_RN,Indeed,9/12/22, $36.17 , 23 , 14 
SO_Duluth_RN,Indeed,9/15/22, $101.10 , 11 , 11 
SO_Duluth_RN,Indeed,9/17/22, $48.41 , 10 , 8 
SO_Duluth_RN,Indeed,9/18/22, $127.53 , 3 , 10 
SO_Duluth_RN,Indeed,9/19/22, $7.65 , 12 , 3 
SO_Duluth_RN,Indeed,9/22/22, $72.33 , 13 , 11 
SO_Duluth_RN,Indeed,9/24/22, $42.59 , 11 , 7 
SO_Duluth_RN,Indeed,9/25/22, $137.54 , 37 , 22 
SO_Duluth_RN,Indeed,9/26/22, $60.77 , 206 , 15 
SO_Duluth_RN,Indeed,9/29/22, $15.34 , 99 , 4 
SO_Duluth_RN,Indeed,10/1/22, $71.09 , 78 , 15 
SO_Duluth_RN,Indeed,10/2/22, $87.20 , 80 , 8 
SO_Duluth_RN,Indeed,10/3/22, $69.99 , 2 , 8 
SO_Duluth_RN,Indeed,10/6/22, $35.97 , 14 , 6 
SO_Eugene_CNA,Indeed,9/8/22, $43.17 , 2 , 1 
SO_Eugene_CNA,Indeed,9/12/22, $69.72 , 1 , 3 
SO_Eugene_CNA,Indeed,9/13/22, $16.79 ,, 1 
SO_Eugene_CNA,Indeed,9/16/22, $49.54 , 1 , 4 
SO_Eugene_CNA,Indeed,9/18/22, $19.37 , 4 , 3 
SO_Eugene_CNA,Indeed,9/19/22, $18.63 , 1 , 3 
SO_Eugene_CNA,Indeed,9/20/22, $102.54 , 1 , 6 
SO_Eugene_CNA,Indeed,9/23/22, $32.55 , 4 , 3 
SO_Eugene_CNA,Indeed,9/25/22, $317.90 , 6 , 13 
SO_Eugene_CNA,Indeed,9/26/22, $368.78 , 43 , 20 
SO_Eugene_CNA,Indeed,9/27/22, $113.22 , 33 , 6 
SO_Eugene_CNA,Indeed,9/30/22, $170.79 , 22 , 8 
SO_Eugene_CNA,Indeed,10/2/22, $90.85 , 20 , 7 
SO_Eugene_CNA,Indeed,10/3/22, $66.29 , 9 , 3 
SO_Eugene_CNA,Indeed,10/4/22, $201.29 , 15 , 10 
SO_Eugene_CNA,Indeed,10/7/22, $4.97 , 18 , 1 
SO_Eugene_CNA,Indeed,10/9/22, $19.14 , 8 , 3 
SO_Eugene_CNA,Indeed,10/10/22, $110.37 , 19 , 8 
SO_Eugene_CNA,Indeed,10/11/22, $279.97 , 12 , 14 
SO_Eugene_CNA,Indeed,10/14/22, $116.21 , 35 , 6 
SO_Eugene_CNA,Indeed,10/16/22, $36.48 , 25 , 4 
SO_Eugene_CNA,Indeed,10/17/22, $84.36 , 53 , 3 
SO_Eugene_CNA,Indeed,10/18/22, $160.48 , 53 , 7 
SO_Eugene_CNA,Indeed,10/21/22, $24.56 , 67 , 3 
SO_Eugene_CNA,Indeed,10/23/22, $13.32 , 35 , 4 
SO_Eugene_CNA,Indeed,10/24/22, $62.60 , 57 , 6 
SO_Eugene_CNA,Indeed,10/25/22, $88.10 , 40 , 6 
SO_Eugene_CNA,Indeed,10/28/22, $177.41 , 64 , 8 
SO_Eugene_CNA,Indeed,10/30/22, $91.49 , 51 , 4 
SO_Eugene_CNA,Indeed,10/31/22, $16.13 , 43 , 1 
SO_Eugene_CNA,Indeed,11/1/22, $91.38 , 57 , 4 
SO_Eugene_LVN,Indeed,9/1/22, $8.85 , 22 , 3 
SO_Eugene_LVN,Indeed,9/3/22, $29.61 , 14 ,
SO_Eugene_LVN,Indeed,9/5/22, $49.83 , 18 ,
SO_Eugene_LVN,Indeed,9/6/22, $50.01 , 12 ,
SO_Fort-Collins_CNA,Indeed,9/15/22, $48.42 , 44 , 3 
SO_Fort-Collins_CNA,Indeed,9/17/22, $101.61 , 51 , 6 
SO_Fort-Collins_CNA,Indeed,9/18/22, $30.56 , 43 , 3 
SO_Fort-Collins_CNA,Indeed,9/19/22, $136.76 , 76 , 7 
SO_Fort-Collins_CNA,Indeed,9/22/22, $38.18 , 14 , 3 
SO_Fort-Collins_CNA,Indeed,9/24/22, $138.03 , 12 , 10 
SO_Fort-Collins_CNA,Indeed,9/25/22, $45.53 , 10 , 3 
SO_Fort-Collins_CNA,Indeed,9/26/22, $124.70 , 8 , 8 
SO_Fort-Collins_CNA,Indeed,9/29/22, $132.27 , 8 , 6 
SO_Fort-Collins_CNA,Indeed,10/2/22, $65.90 , 39 , 3 
SO_Fort-Collins_CNA,Indeed,10/3/22, $41.57 , 10 , 6 
SO_Fort-Collins_CNA,Indeed,10/4/22, $170.51 , 12 , 11 
SO_Fort-Dodge_CNA,Indeed,9/1/22, $35.30 , 25 , 1 
SO_Fort-Dodge_CNA,Indeed,9/3/22, $2.51 , 10 , 1 
SO_Fort-Dodge_CNA,Indeed,9/4/22, $32.97 , 2 , 3 
SO_Fort-Dodge_CNA,Indeed,9/5/22, $81.74 , 11 , 4 
SO_Fort-Morgan_CNA,Indeed,10/7/22, $71.72 , 3 , 10 
SO_Fort-Morgan_CNA,Indeed,10/9/22, $63.90 , 34 , 6 
SO_Fort-Morgan_CNA,Indeed,10/10/22, $128.10 , 32 , 11 
SO_Fort-Morgan_CNA,Indeed,10/11/22, $35.52 , 56 , 4 
SO_Fort-Morgan_CNA,Indeed,10/14/22, $105.12 , 30 , 7 
SO_Fort-Morgan_CNA,Indeed,10/16/22, $49.41 , 26 , 3 
SO_Fort-Morgan_CNA,Indeed,10/17/22, $50.73 , 8 , 3 
SO_Fort-Morgan_LVN,Indeed,10/7/22, $1.48 , 1 , 1 
SO_Fort-Morgan_LVN,Indeed,10/12/22, $101.12 , 70 , 8 
SO_Fort-Morgan_LVN,Indeed,10/14/22, $90.39 , 15 , 3 
SO_Fredericksburg_CNA,Indeed,9/1/22, $76.02 , 32 , 4 
SO_Fredericksburg_CNA,Indeed,9/2/22, $43.28 , 8 , 1 
SO_Fredericksburg_CNA,Indeed,9/5/22, $25.06 , 10 , 1 
SO_Fredericksburg_CNA,Indeed,9/7/22, $76.22 , 7 , 3 
SO_Fredericksburg_LVN,Indeed,9/1/22, $7.99 , 41 , 1 
SO_Fredericksburg_LVN,Indeed,9/2/22, $28.88 , 59 , 4 
SO_Fredericksburg_LVN,Indeed,9/5/22, $53.75 , 19 , 3 
SO_Fredericksburg_LVN,Indeed,9/12/22, $57.93 , 1 , 4 
SO_Fredericksburg_LVN,Indeed,9/14/22, $143.64 , 7 , 8 
SO_Fredericksburg_LVN,Indeed,9/15/22, $38.49 , 7 , 4 
SO_Fredericksburg_LVN,Indeed,9/18/22, $5.49 , 2 , 1 
SO_Fredericksburg_LVN,Indeed,9/20/22, $19.44 , 6 , 3 
SO_Fredericksburg_LVN,Indeed,9/21/22, $70.98 , 11 , 4 
SO_Fredericksburg_LVN,Indeed,9/22/22, $36.24 , 10 , 3 
SO_Fredericksburg_LVN,Indeed,9/27/22, $5.25 , 7 , 1 
SO_Fredericksburg_LVN,Indeed,9/30/22, $69.21 , 43 , 6 
SO_Fredericksburg_LVN,Indeed,10/1/22, $4.40 , 12 , 1 
SO_Fredericksburg_LVN,Indeed,10/2/22, $95.16 , 14 , 7 
SO_Fredericksburg_LVN,Indeed,10/5/22, $46.31 , 1 , 3 
SO_Fredericksburg_LVN,Indeed,10/9/22, $48.57 ,, 1 
SO_Fredericksburg_LVN,Indeed,10/10/22, $21.00 ,, 1 
SO_Fredericksburg_LVN,Indeed,10/11/22, $14.28 , 2 , 3 
SO_Fredericksburg_LVN,Indeed,10/15/22, $116.13 , 40 , 7 
SO_Fremont_LVN,Indeed,9/1/22, $35.43 , 21 , 1 
SO_Fremont_LVN,Indeed,9/2/22, $25.40 , 17 , 3 
SO_Fremont_LVN,Indeed,9/5/22, $11.43 , 19 , 1 
SO_Grand-Rapids_LVN,Indeed,9/8/22, $19.34 , 17 , 1 
SO_Grand-Rapids_LVN,Indeed,9/12/22, $58.18 , 25 , 4 
SO_Grand-Rapids_LVN,Indeed,9/13/22, $21.26 , 9 , 4 
SO_Grand-Rapids_LVN,Indeed,9/14/22, $84.57 , 11 , 6 
SO_Grand-Rapids_LVN,Indeed,9/18/22, $41.76 , 1 , 1 
SO_Grand-Rapids_LVN,Indeed,9/20/22, $182.19 , 13 , 10 
SO_Grand-Rapids_LVN,Indeed,9/22/22, $45.39 , 7 , 6 
SO_Grand-Rapids_LVN,Indeed,9/23/22, $20.55 , 6 , 3 
SO_Grand-Rapids_LVN,Indeed,9/26/22, $50.99 , 84 , 10 
SO_Grand-Rapids_LVN,Indeed,9/28/22, $66.87 , 91 , 6 
SO_Grand-Rapids_LVN,Indeed,9/29/22, $90.20 , 77 , 8 
SO_Grand-Rapids_LVN,Indeed,9/30/22, $18.47 , 59 , 4 
SO_Grand-Rapids_LVN,Indeed,10/3/22, $123.54 , 4 , 10 
SO_Grand-Rapids_LVN,Indeed,10/5/22, $171.09 , 4 , 10 
SO_Grand-Rapids_LVN,Indeed,10/6/22, $31.62 , 8 , 6 
SO_Greeley_CNA,Indeed,9/13/22, $0.46 ,, 3 
SO_Greeley_CNA,Indeed,9/16/22, $29.42 , 15 , 4 
SO_Greeley_CNA,Indeed,9/18/22, $150.77 , 4 , 7 
SO_Greeley_CNA,Indeed,9/19/22, $107.35 , 4 , 7 
SO_Greeley_CNA,Indeed,9/22/22, $198.21 , 1 , 10 
SO_Greeley_CNA,Indeed,9/25/22, $74.70 , 1 , 6 
SO_Greeley_CNA,Indeed,9/27/22, $55.15 , 1 , 3 
SO_Greeley_CNA,Indeed,9/28/22, $109.71 , 4 , 4 
SO_Greeley_CNA,Indeed,9/29/22, $82.44 , 2 , 7 
SO_Greeley_CNA,Indeed,10/2/22, $33.86 , 2 , 1 
SO_Greeley_CNA,Indeed,10/4/22, $37.71 , 3 , 3 
SO_Greeley_CNA,Indeed,10/5/22, $46.56 ,, 1 
SO_Greeley_LVN,Indeed,9/14/22, $0.15 , 1 , 1 
SO_Greeley_LVN,Indeed,9/18/22, $10.09 , 21 , 1 
SO_Greeley_LVN,Indeed,9/20/22, $27.13 , 11 , 3 
SO_Greeley_LVN,Indeed,9/21/22, $5.10 , 17 , 1 
SO_Greeley_LVN,Indeed,9/24/22, $32.70 , 1 , 1 
SO_Greeley_LVN,Indeed,9/29/22, $8.73 , 2 , 1 
SO_Greeley_LVN,Indeed,10/2/22, $9.86 , 3 , 1 
SO_Greeley_LVN,Indeed,10/3/22, $5.01 , 2 , 1 
SO_Greeley_LVN,Indeed,10/5/22, $48.32 ,, 1 
SO_Greeley_RN,Indeed,9/16/22, $72.65 , 46 , 8 
SO_Greeley_RN,Indeed,9/18/22, $102.91 , 111 , 14 
SO_Greeley_RN,Indeed,9/19/22, $72.09 , 48 , 6 
SO_Greeley_RN,Indeed,9/20/22, $58.18 , 169 , 7 
SO_Greeley_RN,Indeed,9/23/22, $10.75 , 6 , 1 
SO_Greeley_RN,Indeed,9/25/22, $55.08 , 4 , 7 
SO_Greeley_RN,Indeed,9/26/22, $194.04 , 13 , 10 
SO_Greeley_RN,Indeed,9/27/22, $79.71 , 17 , 8 
SO_Greeley_RN,Indeed,9/30/22, $51.11 , 6 , 6 
SO_Greeley_RN,Indeed,10/2/22, $10.50 , 7 , 3 
SO_Greeley_RN,Indeed,10/3/22, $85.40 , 10 , 3 
SO_Greeley_RN,Indeed,10/4/22, $82.44 , 7 , 3 
SO_Greeley_RN,Indeed,10/7/22, $139.10 , 12 , 7 
SO_Greeley_RN,Indeed,10/11/22, $121.04 , 13 , 6 
SO_Greeley_RN,Indeed,10/12/22, $20.70 , 85 , 4 
SO_Greeley_RN,Indeed,10/14/22, $22.80 , 43 , 3 
SO_Hickory_CNA,Indeed,9/8/22, $76.91 , 8 , 8 
SO_Hickory_CNA,Indeed,9/12/22, $41.67 , 4 , 8 
SO_Hickory_CNA,Indeed,9/13/22, $69.91 , 3 , 10 
SO_Hickory_CNA,Indeed,9/14/22, $33.53 , 4 , 4 
SO_Hickory_CNA,Indeed,9/17/22, $1.13 , 4 , 3 
SO_Hickory_CNA,Indeed,9/19/22, $68.46 ,, 15 
SO_Hickory_CNA,Indeed,9/20/22, $43.07 , 1 , 3 
